file_name,transition,score
10_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,0
10_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,1
10_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,0
10_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,0
10_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,2
10_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,1
10_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,1
10_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,2
10_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,1
10_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,1
10_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,2
10_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,1
10_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,1
10_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,2
10_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,1
10_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,1
12_CRW2L_RR_V1_channel_1_tx1.mat,CRW2L,2
12_CRW2L_RR_V1_channel_1_tx2.mat,CRW2L,2
12_CRW2L_RR_V1_channel_1_tx3.mat,CRW2L,3
12_CRW2L_RR_V1_channel_2_tx1.mat,CRW2L,2
12_CRW2L_RR_V1_channel_2_tx2.mat,CRW2L,2
12_CRW2L_RR_V1_channel_2_tx3.mat,CRW2L,3
12_CRW2L_RR_V1_channel_3_tx1.mat,CRW2L,2
12_CRW2L_RR_V1_channel_3_tx2.mat,CRW2L,2
12_CRW2L_RR_V1_channel_3_tx3.mat,CRW2L,3
12_CRW2L_RR_V1_channel_4_tx1.mat,CRW2L,2
12_CRW2L_RR_V1_channel_4_tx2.mat,CRW2L,2
12_CRW2L_RR_V1_channel_4_tx3.mat,CRW2L,3
12_CRW2L_RR_V2_channel_1_tx1.mat,CRW2L,2
12_CRW2L_RR_V2_channel_1_tx2.mat,CRW2L,2
12_CRW2L_RR_V2_channel_1_tx3.mat,CRW2L,2
12_CRW2L_RR_V2_channel_2_tx1.mat,CRW2L,2
12_CRW2L_RR_V2_channel_2_tx2.mat,CRW2L,2
12_CRW2L_RR_V2_channel_2_tx3.mat,CRW2L,2
12_CRW2L_RR_V2_channel_3_tx1.mat,CRW2L,2
12_CRW2L_RR_V2_channel_3_tx2.mat,CRW2L,2
12_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,2
12_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,2
12_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,2
12_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,2
12_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,2
12_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,3
12_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,2
12_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,2
12_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,3
12_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,2
12_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,2
12_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,3
12_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,2
12_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,2
12_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,3
12_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,2
13_CRW2L_RR_V1_channel_1_tx1.mat,CRW2L,3
13_CRW2L_RR_V1_channel_1_tx2.mat,CRW2L,4
13_CRW2L_RR_V1_channel_1_tx3.mat,CRW2L,4
13_CRW2L_RR_V1_channel_2_tx1.mat,CRW2L,3
13_CRW2L_RR_V1_channel_2_tx2.mat,CRW2L,4
13_CRW2L_RR_V1_channel_2_tx3.mat,CRW2L,4
13_CRW2L_RR_V1_channel_3_tx1.mat,CRW2L,3
13_CRW2L_RR_V1_channel_3_tx2.mat,CRW2L,4
13_CRW2L_RR_V1_channel_3_tx3.mat,CRW2L,4
13_CRW2L_RR_V1_channel_4_tx1.mat,CRW2L,3
13_CRW2L_RR_V1_channel_4_tx2.mat,CRW2L,4
13_CRW2L_RR_V1_channel_4_tx3.mat,CRW2L,4
13_CRW2L_RR_V2_channel_1_tx1.mat,CRW2L,3
13_CRW2L_RR_V2_channel_1_tx2.mat,CRW2L,4
13_CRW2L_RR_V2_channel_1_tx3.mat,CRW2L,4
13_CRW2L_RR_V2_channel_2_tx1.mat,CRW2L,3
13_CRW2L_RR_V2_channel_2_tx2.mat,CRW2L,4
13_CRW2L_RR_V2_channel_2_tx3.mat,CRW2L,4
13_CRW2L_RR_V2_channel_3_tx1.mat,CRW2L,3
13_CRW2L_RR_V2_channel_3_tx2.mat,CRW2L,4
13_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,4
13_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,3
13_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,4
13_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,4
13_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,3
13_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,4
13_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,4
13_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,3
13_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,4
13_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,4
13_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,3
13_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,4
13_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,4
13_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,3
13_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,4
13_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,4
14_CRW2L_RR_V1_channel_1_tx1.mat,CRW2L,2
14_CRW2L_RR_V1_channel_1_tx2.mat,CRW2L,2
14_CRW2L_RR_V1_channel_1_tx3.mat,CRW2L,3
14_CRW2L_RR_V1_channel_2_tx1.mat,CRW2L,2
14_CRW2L_RR_V1_channel_2_tx2.mat,CRW2L,2
14_CRW2L_RR_V1_channel_2_tx3.mat,CRW2L,3
14_CRW2L_RR_V1_channel_3_tx1.mat,CRW2L,2
14_CRW2L_RR_V1_channel_3_tx2.mat,CRW2L,2
14_CRW2L_RR_V1_channel_3_tx3.mat,CRW2L,3
14_CRW2L_RR_V1_channel_4_tx1.mat,CRW2L,2
14_CRW2L_RR_V1_channel_4_tx2.mat,CRW2L,2
14_CRW2L_RR_V1_channel_4_tx3.mat,CRW2L,3
14_CRW2L_RR_V2_channel_1_tx1.mat,CRW2L,3
14_CRW2L_RR_V2_channel_1_tx2.mat,CRW2L,3
14_CRW2L_RR_V2_channel_1_tx3.mat,CRW2L,4
14_CRW2L_RR_V2_channel_2_tx1.mat,CRW2L,3
14_CRW2L_RR_V2_channel_2_tx2.mat,CRW2L,3
14_CRW2L_RR_V2_channel_2_tx3.mat,CRW2L,4
14_CRW2L_RR_V2_channel_3_tx1.mat,CRW2L,3
14_CRW2L_RR_V2_channel_3_tx2.mat,CRW2L,3
14_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,4
14_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,3
14_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,3
14_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,4
14_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,3
14_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,3
14_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,4
14_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,3
14_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,3
14_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,4
14_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,3
14_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,3
14_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,4
14_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,3
14_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,3
14_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,4
15_CRW2L_RR_V1_channel_1_tx1.mat,CRW2L,2
15_CRW2L_RR_V1_channel_1_tx2.mat,CRW2L,3
15_CRW2L_RR_V1_channel_1_tx3.mat,CRW2L,2
15_CRW2L_RR_V1_channel_2_tx1.mat,CRW2L,2
15_CRW2L_RR_V1_channel_2_tx2.mat,CRW2L,3
15_CRW2L_RR_V1_channel_2_tx3.mat,CRW2L,2
15_CRW2L_RR_V1_channel_3_tx1.mat,CRW2L,2
15_CRW2L_RR_V1_channel_3_tx2.mat,CRW2L,3
15_CRW2L_RR_V1_channel_3_tx3.mat,CRW2L,2
15_CRW2L_RR_V1_channel_4_tx1.mat,CRW2L,2
15_CRW2L_RR_V1_channel_4_tx2.mat,CRW2L,3
15_CRW2L_RR_V1_channel_4_tx3.mat,CRW2L,2
15_CRW2L_RR_V2_channel_1_tx1.mat,CRW2L,2
15_CRW2L_RR_V2_channel_1_tx2.mat,CRW2L,3
15_CRW2L_RR_V2_channel_1_tx3.mat,CRW2L,2
15_CRW2L_RR_V2_channel_2_tx1.mat,CRW2L,2
15_CRW2L_RR_V2_channel_2_tx2.mat,CRW2L,3
15_CRW2L_RR_V2_channel_2_tx3.mat,CRW2L,2
15_CRW2L_RR_V2_channel_3_tx1.mat,CRW2L,2
15_CRW2L_RR_V2_channel_3_tx2.mat,CRW2L,3
15_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,2
15_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,2
15_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,3
15_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,2
15_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,3
15_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,3
15_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,2
15_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,3
15_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,3
15_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,2
15_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,3
15_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,3
15_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,2
15_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,3
15_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,3
15_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,2
16_CRW2L_RR_V1_channel_1_tx1.mat,CRW2L,1
16_CRW2L_RR_V1_channel_1_tx2.mat,CRW2L,1
16_CRW2L_RR_V1_channel_1_tx3.mat,CRW2L,2
16_CRW2L_RR_V1_channel_2_tx1.mat,CRW2L,1
16_CRW2L_RR_V1_channel_2_tx2.mat,CRW2L,1
16_CRW2L_RR_V1_channel_2_tx3.mat,CRW2L,2
16_CRW2L_RR_V1_channel_3_tx1.mat,CRW2L,1
16_CRW2L_RR_V1_channel_3_tx2.mat,CRW2L,1
16_CRW2L_RR_V1_channel_3_tx3.mat,CRW2L,2
16_CRW2L_RR_V1_channel_4_tx1.mat,CRW2L,1
16_CRW2L_RR_V1_channel_4_tx2.mat,CRW2L,1
16_CRW2L_RR_V1_channel_4_tx3.mat,CRW2L,2
16_CRW2L_RR_V2_channel_1_tx1.mat,CRW2L,1
16_CRW2L_RR_V2_channel_1_tx2.mat,CRW2L,2
16_CRW2L_RR_V2_channel_1_tx3.mat,CRW2L,2
16_CRW2L_RR_V2_channel_2_tx1.mat,CRW2L,1
16_CRW2L_RR_V2_channel_2_tx2.mat,CRW2L,2
16_CRW2L_RR_V2_channel_2_tx3.mat,CRW2L,2
16_CRW2L_RR_V2_channel_3_tx1.mat,CRW2L,1
16_CRW2L_RR_V2_channel_3_tx2.mat,CRW2L,2
16_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,2
16_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,1
16_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,2
16_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,2
16_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,2
16_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,2
16_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,2
16_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,2
16_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,2
16_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,2
16_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,2
16_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,2
16_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,2
16_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,2
16_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,2
16_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,2
18_CRW2L_RR_V1_channel_1_tx1.mat,CRW2L,2
18_CRW2L_RR_V1_channel_1_tx2.mat,CRW2L,3
18_CRW2L_RR_V1_channel_1_tx3.mat,CRW2L,3
18_CRW2L_RR_V1_channel_2_tx1.mat,CRW2L,2
18_CRW2L_RR_V1_channel_2_tx2.mat,CRW2L,3
18_CRW2L_RR_V1_channel_2_tx3.mat,CRW2L,3
18_CRW2L_RR_V1_channel_3_tx1.mat,CRW2L,2
18_CRW2L_RR_V1_channel_3_tx2.mat,CRW2L,3
18_CRW2L_RR_V1_channel_3_tx3.mat,CRW2L,3
18_CRW2L_RR_V1_channel_4_tx1.mat,CRW2L,2
18_CRW2L_RR_V1_channel_4_tx2.mat,CRW2L,3
18_CRW2L_RR_V1_channel_4_tx3.mat,CRW2L,3
18_CRW2L_RR_V2_channel_1_tx1.mat,CRW2L,2
18_CRW2L_RR_V2_channel_1_tx2.mat,CRW2L,3
18_CRW2L_RR_V2_channel_1_tx3.mat,CRW2L,4
18_CRW2L_RR_V2_channel_2_tx1.mat,CRW2L,2
18_CRW2L_RR_V2_channel_2_tx2.mat,CRW2L,3
18_CRW2L_RR_V2_channel_2_tx3.mat,CRW2L,4
18_CRW2L_RR_V2_channel_3_tx1.mat,CRW2L,2
18_CRW2L_RR_V2_channel_3_tx2.mat,CRW2L,3
18_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,4
18_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,2
18_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,3
18_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,4
18_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,2
18_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,3
18_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,3
18_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,2
18_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,3
18_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,3
18_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,2
18_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,3
18_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,3
18_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,2
18_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,3
18_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,3
22_CRW2L_RR_V1_channel_1_tx1.mat,CRW2L,2
22_CRW2L_RR_V1_channel_1_tx2.mat,CRW2L,3
22_CRW2L_RR_V1_channel_1_tx3.mat,CRW2L,3
22_CRW2L_RR_V1_channel_2_tx1.mat,CRW2L,2
22_CRW2L_RR_V1_channel_2_tx2.mat,CRW2L,3
22_CRW2L_RR_V1_channel_2_tx3.mat,CRW2L,3
22_CRW2L_RR_V1_channel_3_tx1.mat,CRW2L,2
22_CRW2L_RR_V1_channel_3_tx2.mat,CRW2L,3
22_CRW2L_RR_V1_channel_3_tx3.mat,CRW2L,3
22_CRW2L_RR_V1_channel_4_tx1.mat,CRW2L,2
22_CRW2L_RR_V1_channel_4_tx2.mat,CRW2L,3
22_CRW2L_RR_V1_channel_4_tx3.mat,CRW2L,3
22_CRW2L_RR_V2_channel_1_tx1.mat,CRW2L,3
22_CRW2L_RR_V2_channel_1_tx2.mat,CRW2L,3
22_CRW2L_RR_V2_channel_1_tx3.mat,CRW2L,3
22_CRW2L_RR_V2_channel_2_tx1.mat,CRW2L,3
22_CRW2L_RR_V2_channel_2_tx2.mat,CRW2L,3
22_CRW2L_RR_V2_channel_2_tx3.mat,CRW2L,3
22_CRW2L_RR_V2_channel_3_tx1.mat,CRW2L,3
22_CRW2L_RR_V2_channel_3_tx2.mat,CRW2L,3
22_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,3
22_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,3
22_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,3
22_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,3
22_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,2
22_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,3
22_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,2
22_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,2
22_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,3
22_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,2
22_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,2
22_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,3
22_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,2
22_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,2
22_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,3
22_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,2
24_CRW2L_RR_V1_channel_1_tx1.mat,CRW2L,1
24_CRW2L_RR_V1_channel_1_tx2.mat,CRW2L,1
24_CRW2L_RR_V1_channel_1_tx3.mat,CRW2L,3
24_CRW2L_RR_V1_channel_2_tx1.mat,CRW2L,1
24_CRW2L_RR_V1_channel_2_tx2.mat,CRW2L,1
24_CRW2L_RR_V1_channel_2_tx3.mat,CRW2L,3
24_CRW2L_RR_V1_channel_3_tx1.mat,CRW2L,1
24_CRW2L_RR_V1_channel_3_tx2.mat,CRW2L,1
24_CRW2L_RR_V1_channel_3_tx3.mat,CRW2L,3
24_CRW2L_RR_V1_channel_4_tx1.mat,CRW2L,1
24_CRW2L_RR_V1_channel_4_tx2.mat,CRW2L,1
24_CRW2L_RR_V1_channel_4_tx3.mat,CRW2L,3
24_CRW2L_RR_V2_channel_1_tx1.mat,CRW2L,3
24_CRW2L_RR_V2_channel_1_tx2.mat,CRW2L,3
24_CRW2L_RR_V2_channel_1_tx3.mat,CRW2L,2
24_CRW2L_RR_V2_channel_2_tx1.mat,CRW2L,3
24_CRW2L_RR_V2_channel_2_tx2.mat,CRW2L,3
24_CRW2L_RR_V2_channel_2_tx3.mat,CRW2L,2
24_CRW2L_RR_V2_channel_3_tx1.mat,CRW2L,3
24_CRW2L_RR_V2_channel_3_tx2.mat,CRW2L,3
24_CRW2L_RR_V2_channel_3_tx3.mat,CRW2L,2
24_CRW2L_RR_V2_channel_4_tx1.mat,CRW2L,3
24_CRW2L_RR_V2_channel_4_tx2.mat,CRW2L,3
24_CRW2L_RR_V2_channel_4_tx3.mat,CRW2L,2
24_CRW2L_RR_V3_channel_1_tx1.mat,CRW2L,1
24_CRW2L_RR_V3_channel_1_tx2.mat,CRW2L,2
24_CRW2L_RR_V3_channel_1_tx3.mat,CRW2L,3
24_CRW2L_RR_V3_channel_2_tx1.mat,CRW2L,1
24_CRW2L_RR_V3_channel_2_tx2.mat,CRW2L,2
24_CRW2L_RR_V3_channel_2_tx3.mat,CRW2L,3
24_CRW2L_RR_V3_channel_3_tx1.mat,CRW2L,1
24_CRW2L_RR_V3_channel_3_tx2.mat,CRW2L,2
24_CRW2L_RR_V3_channel_3_tx3.mat,CRW2L,3
24_CRW2L_RR_V3_channel_4_tx1.mat,CRW2L,1
24_CRW2L_RR_V3_channel_4_tx2.mat,CRW2L,2
24_CRW2L_RR_V3_channel_4_tx3.mat,CRW2L,3
01_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,3
01_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,4
01_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,4
01_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,3
01_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,4
01_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,4
01_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,3
01_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,4
01_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,4
01_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,3
01_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,4
01_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,4
01_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,4
01_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,4
01_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,4
01_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,4
01_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,4
01_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,4
01_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,4
01_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,4
01_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,4
01_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,4
01_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,4
01_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,4
01_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,4
01_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,4
01_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,4
01_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,4
01_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,4
01_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,4
01_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,4
01_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,4
01_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,4
01_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,4
01_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,4
01_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,4
02_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,2
02_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,3
02_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,3
02_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,2
02_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,3
02_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,3
02_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,2
02_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,3
02_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,3
02_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,2
02_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,3
02_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,3
02_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,2
02_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,3
02_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,3
02_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,2
02_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,3
02_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,3
02_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,2
02_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,3
02_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,3
02_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,2
02_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,3
02_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,3
02_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,2
02_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,3
02_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,3
02_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,2
02_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,3
02_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,3
02_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,2
02_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,3
02_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,3
02_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,2
02_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,3
02_CRW2R_RR_V3_channel_4_tx3.mat,CRW2R,3
03_CRW2R_RR_V1_channel_1_tx1.mat,CRW2R,2
03_CRW2R_RR_V1_channel_1_tx2.mat,CRW2R,1
03_CRW2R_RR_V1_channel_1_tx3.mat,CRW2R,2
03_CRW2R_RR_V1_channel_2_tx1.mat,CRW2R,2
03_CRW2R_RR_V1_channel_2_tx2.mat,CRW2R,1
03_CRW2R_RR_V1_channel_2_tx3.mat,CRW2R,2
03_CRW2R_RR_V1_channel_3_tx1.mat,CRW2R,2
03_CRW2R_RR_V1_channel_3_tx2.mat,CRW2R,1
03_CRW2R_RR_V1_channel_3_tx3.mat,CRW2R,2
03_CRW2R_RR_V1_channel_4_tx1.mat,CRW2R,2
03_CRW2R_RR_V1_channel_4_tx2.mat,CRW2R,1
03_CRW2R_RR_V1_channel_4_tx3.mat,CRW2R,2
03_CRW2R_RR_V2_channel_1_tx1.mat,CRW2R,2
03_CRW2R_RR_V2_channel_1_tx2.mat,CRW2R,2
03_CRW2R_RR_V2_channel_1_tx3.mat,CRW2R,1
03_CRW2R_RR_V2_channel_2_tx1.mat,CRW2R,2
03_CRW2R_RR_V2_channel_2_tx2.mat,CRW2R,2
03_CRW2R_RR_V2_channel_2_tx3.mat,CRW2R,1
03_CRW2R_RR_V2_channel_3_tx1.mat,CRW2R,2
03_CRW2R_RR_V2_channel_3_tx2.mat,CRW2R,2
03_CRW2R_RR_V2_channel_3_tx3.mat,CRW2R,1
03_CRW2R_RR_V2_channel_4_tx1.mat,CRW2R,2
03_CRW2R_RR_V2_channel_4_tx2.mat,CRW2R,2
03_CRW2R_RR_V2_channel_4_tx3.mat,CRW2R,1
03_CRW2R_RR_V3_channel_1_tx1.mat,CRW2R,2
03_CRW2R_RR_V3_channel_1_tx2.mat,CRW2R,2
03_CRW2R_RR_V3_channel_1_tx3.mat,CRW2R,1
03_CRW2R_RR_V3_channel_2_tx1.mat,CRW2R,2
03_CRW2R_RR_V3_channel_2_tx2.mat,CRW2R,2
03_CRW2R_RR_V3_channel_2_tx3.mat,CRW2R,1
03_CRW2R_RR_V3_channel_3_tx1.mat,CRW2R,2
03_CRW2R_RR_V3_channel_3_tx2.mat,CRW2R,2
03_CRW2R_RR_V3_channel_3_tx3.mat,CRW2R,1
03_CRW2R_RR_V3_channel_4_tx1.mat,CRW2R,2
03_CRW2R_RR_V3_channel_4_tx2.mat,CRW2R,2
